sessionID,conn_dt,disc_dt,hour,dow,is_weekend,kWh,session_h,charging_h,idle_h,est_util,dyn_tariff,tariff_regime,rev_fixed,rev_dynamic,tariff_chg_pct,demand_resp_pct,adj_kWh
2_39_79_379_2018-07-08 16:24:48.394274,2018-07-08 16:24:48+00:00,2018-07-08 18:48:34+00:00,16,6,1,5.275,2.3961111111111113,1.6330555555555555,0.7630555555555558,0.5010200878844947,17.551004394224737,Surge,79.125,92.58154817953549,17.00669596149825,-5.102008788449474,5.00586903640929
2_39_79_381_2018-07-08 16:30:25.676548,2018-07-08 16:30:26+00:00,2018-07-08 20:11:46+00:00,16,6,1,12.152,3.688888888888889,3.6863888888888887,0.002500000000000391,0.5010200878844947,17.551004394224737,Surge,182.28,213.279805398619,17.00669596149825,-5.102008788449474,11.53200389202762
2_39_126_20_2018-07-08 16:49:54.294804,2018-07-08 16:49:54+00:00,2018-07-08 17:10:02+00:00,16,6,1,2.041,0.33555555555555555,0.32666666666666666,0.00888888888888889,0.5010200878844947,17.551004394224737,Surge,30.615,35.82159996861269,17.00669596149825,-5.102008788449474,1.9368680006277461
2_39_130_31_2018-07-08 17:15:49.623075,2018-07-08 17:15:50+00:00,2018-07-08 17:47:17+00:00,17,6,1,3.444,0.5241666666666667,0.5230555555555556,0.0011111111111110628,0.5519460138104206,20.097300690521035,Surge,51.66,69.21510357815444,33.98200460347356,-10.194601381042068,3.092897928436911
2_39_125_21_2018-07-08 17:33:04.855794,2018-07-08 17:33:05+00:00,2018-07-09 00:08:16+00:00,17,6,1,13.281,6.586388888888889,2.624722222222222,3.961666666666667,0.5519460138104206,20.097300690521035,Surge,199.215,266.91225047080985,33.98200460347356,-10.194601381042068,11.927054990583803
2_39_123_23_2018-07-08 17:38:45.154038,2018-07-08 17:38:45+00:00,2018-07-08 20:40:29+00:00,17,6,1,13.929,3.028888888888889,2.1008333333333336,0.9280555555555554,0.5519460138104206,20.097300690521035,Surge,208.935,279.9353013182675,33.98200460347356,-10.194601381042068,12.50899397363465
2_39_89_25_2018-07-08 18:11:13.232573,2018-07-08 18:11:13+00:00,2018-07-09 04:08:58+00:00,18,6,1,21.841,9.9625,3.6822222222222223,6.280277777777778,0.5732893910860013,21.164469554300066,Surge,327.615,462.2531795354678,41.096463695333775,-12.328939108600132,19.148236409290647
2_39_89_439_2018-07-08 18:16:07.702951,2018-07-08 18:16:08+00:00,2018-07-08 21:00:31+00:00,18,6,1,17.73,2.7397222222222224,2.7352777777777777,0.004444444444444695,0.5732893910860013,21.164469554300066,Surge,265.95,375.24604519774016,41.096463695333775,-12.328939108600132,15.544079096045197
2_39_95_27_2018-07-08 18:18:19.455740,2018-07-08 18:18:19+00:00,2018-07-09 00:17:08+00:00,18,6,1,15.816,5.980277777777777,2.6622222222222223,3.318055555555555,0.5732893910860013,21.164469554300066,Surge,237.24,334.73725047080984,41.096463695333775,-12.328939108600132,13.866054990583804
2_39_131_30_2018-07-08 18:28:48.511255,2018-07-08 18:28:49+00:00,2018-07-09 04:02:58+00:00,18,6,1,2.59,9.569166666666666,5.686944444444444,3.8822222222222216,0.5732893910860013,21.164469554300066,Surge,38.849999999999994,54.815976145637165,41.096463695333775,-12.328939108600132,2.2706804770872564
2_39_125_559_2018-07-08 18:29:12.878109,2018-07-08 18:29:13+00:00,2018-07-08 20:32:53+00:00,18,6,1,11.21,2.061111111111111,1.865,0.1961111111111109,0.5732893910860013,21.164469554300066,Surge,168.15,237.25370370370376,41.096463695333775,-12.328939108600132,9.827925925925925
2_39_79_380_2018-07-08 18:42:14.358352,2018-07-08 18:42:14+00:00,2018-07-09 01:05:36+00:00,18,6,1,11.146,6.389444444444444,2.423611111111111,3.965833333333333,0.5732893910860013,21.164469554300066,Surge,167.19,235.89917765222856,41.096463695333775,-12.328939108600132,9.77181644695543
2_39_79_379_2018-07-08 20:11:39.867286,2018-07-08 20:11:40+00:00,2018-07-08 23:06:57+00:00,20,6,1,3.309,2.921388888888889,1.0302777777777778,1.8911111111111112,0.5909447583176397,22.047237915881986,Surge,49.635000000000005,72.9543102636535,46.981586105879906,-14.09447583176397,2.84261379472693
2_39_139_28_2018-07-08 20:47:00.446191,2018-07-08 20:47:00+00:00,2018-07-09 03:23:40+00:00,20,6,1,13.896,6.611111111111111,6.23,0.3811111111111103,0.5909447583176397,22.047237915881986,Surge,208.44,306.3684180790961,46.981586105879906,-14.09447583176397,11.93743163841808
2_39_129_17_2018-07-08 21:00:38.222866,2018-07-08 21:00:38+00:00,2018-07-08 22:39:09+00:00,21,6,1,5.922,1.6419444444444444,1.6408333333333334,0.0011111111111110628,0.5804300062774639,21.521500313873194,Surge,88.83,127.45032485875704,43.47666875915463,-13.043000627746387,5.1495935028248585
2_39_127_19_2018-07-08 21:03:16.331510,2018-07-08 21:03:16+00:00,2018-07-09 00:29:09+00:00,21,6,1,2.511,3.431388888888889,1.335,2.096388888888889,0.5804300062774639,21.521500313873194,Surge,37.665,54.040487288135594,43.47666875915463,-13.043000627746387,2.183490254237288
2_39_123_23_2018-07-08 21:04:39.495003,2018-07-08 21:04:39+00:00,2018-07-08 21:16:37+00:00,21,6,1,1.164,0.19944444444444445,0.1975,0.001944444444444443,0.5804300062774639,21.521500313873194,Surge,17.459999999999997,25.051026365348395,43.47666875915463,-13.043000627746387,1.012179472693032
2_39_138_29_2018-07-08 21:13:40.166209,2018-07-08 21:13:40+00:00,2018-07-09 00:35:10+00:00,21,6,1,10.154,3.3583333333333334,3.0408333333333335,0.3174999999999999,0.5804300062774639,21.521500313873194,Surge,152.31,218.5293141870684,43.47666875915463,-13.043000627746387,8.829613716258631
2_39_78_360_2018-07-08 21:45:43.342961,2018-07-08 21:45:43+00:00,2018-07-09 03:19:42+00:00,21,6,1,27.529,5.566388888888889,5.566111111111111,0.0002777777777778212,0.5804300062774639,21.521500313873194,Surge,412.935,592.4653821406151,43.47666875915463,-13.043000627746387,23.938392357187695
2_39_130_31_2018-07-08 21:47:24.679873,2018-07-08 21:47:25+00:00,2018-07-08 23:46:53+00:00,21,6,1,2.681,1.991111111111111,0.9530555555555555,1.0380555555555555,0.5804300062774639,21.521500313873194,Surge,40.215,57.69914234149403,43.47666875915463,-13.043000627746387,2.331317153170119
2_39_78_365_2018-07-08 21:50:43.990314,2018-07-08 21:50:44+00:00,2018-07-09 02:05:17+00:00,21,6,1,21.418,4.2425,4.240555555555556,0.0019444444444438602,0.5804300062774639,21.521500313873194,Surge,321.27,460.947493722536,43.47666875915463,-13.043000627746387,18.624450125549277
2_39_79_383_2018-07-08 22:31:48.030119,2018-07-08 22:31:48+00:00,2018-07-08 23:13:35+00:00,22,6,1,4.292,0.6963888888888888,0.695,0.001388888888888884,0.5741525423728814,21.20762711864407,Surge,64.38,91.02313559322035,41.384180790960464,-12.415254237288138,3.7591372881355927
2_39_124_22_2018-07-08 22:34:43.431572,2018-07-08 22:34:43+00:00,2018-07-08 22:55:09+00:00,22,6,1,2.205,0.34055555555555556,0.3375,0.0030555555555555336,0.5741525423728814,21.20762711864407,Surge,33.075,46.76281779661017,41.384180790960464,-12.415254237288138,1.9312436440677965
2_39_88_24_2018-07-08 22:45:00.639664,2018-07-08 22:45:01+00:00,2018-07-09 01:18:18+00:00,22,6,1,1.302,2.5547222222222223,0.6783333333333333,1.876388888888889,0.5741525423728814,21.20762711864407,Surge,19.53,27.612330508474578,41.384180790960464,-12.415254237288138,1.1403533898305085
2_39_92_436_2018-07-08 22:50:09.856190,2018-07-08 22:50:10+00:00,2018-07-09 03:27:24+00:00,22,6,1,22.025,4.620555555555556,3.325277777777778,1.2952777777777778,0.5741525423728814,21.20762711864407,Surge,330.375,467.0979872881356,41.384180790960464,-12.415254237288138,19.290540254237285
2_39_78_366_2018-07-08 23:22:12.523636,2018-07-08 23:22:13+00:00,2018-07-09 09:33:43+00:00,23,6,1,17.78,10.191666666666666,8.950555555555555,1.2411111111111115,0.5574387947269304,20.37193973634652,Surge,266.70000000000005,362.21308851224114,35.81293157564346,-10.743879472693038,15.869738229755178
2_39_123_23_2018-07-08 23:23:26.195932,2018-07-08 23:23:26+00:00,2018-07-08 23:39:16+00:00,23,6,1,0.896,0.2638888888888889,0.2625,0.001388888888888884,0.5574387947269304,20.37193973634652,Surge,13.44,18.253258003766483,35.81293157564346,-10.743879472693038,0.7997348399246703
2_39_129_17_2018-07-08 23:35:46.044693,2018-07-08 23:35:46+00:00,2018-07-09 05:03:42+00:00,23,6,1,12.068,5.4655555555555555,3.6302777777777777,1.8352777777777778,0.5574387947269304,20.37193973634652,Surge,181.01999999999998,245.84856873822977,35.81293157564346,-10.743879472693038,10.771428625235403
2_39_79_383_2018-07-08 23:52:50.943581,2018-07-08 23:52:51+00:00,2018-07-09 00:36:47+00:00,23,6,1,4.663,0.7322222222222222,0.73,0.0022222222222222365,0.5574387947269304,20.37193973634652,Surge,69.94500000000001,94.99435499058383,35.81293157564346,-10.743879472693038,4.162012900188324
2_39_79_378_2018-07-08 23:56:51.807129,2018-07-08 23:56:52+00:00,2018-07-09 04:59:03+00:00,23,6,1,16.718,5.036388888888889,5.035,0.001388888888889106,0.5574387947269304,20.37193973634652,Surge,250.77,340.5780885122411,35.81293157564346,-10.743879472693038,14.921838229755178
2_39_125_21_2018-07-09 00:18:58.473670,2018-07-09 00:18:58+00:00,2018-07-09 00:35:20+00:00,0,0,0,1.694,0.2727777777777778,0.2713888888888889,0.001388888888888884,0.491368487131199,17.06842435655995,Surge,25.41,28.913910860012557,13.789495710399677,-4.136848713119903,1.6239217827997487
2_39_78_363_2018-07-09 00:21:39.333392,2018-07-09 00:21:39+00:00,2018-07-09 06:16:09+00:00,0,0,0,27.154,5.908333333333333,5.908333333333333,0.0,0.491368487131199,17.06842435655995,Surge,407.31,463.47599497802895,13.789495710399677,-4.136848713119903,26.030680100439422
2_39_125_21_2018-07-09 00:54:10.820406,2018-07-09 00:54:11+00:00,2018-07-09 01:30:38+00:00,0,0,0,3.673,0.6075,0.6061111111111112,0.001388888888888884,0.491368487131199,17.06842435655995,Surge,55.095,62.6923226616447,13.789495710399677,-4.136848713119903,3.521053546767106
2_39_124_22_2018-07-09 01:18:47.655310,2018-07-09 01:18:48+00:00,2018-07-09 14:21:38+00:00,1,0,0,13.868,13.047222222222222,2.323611111111111,10.723611111111111,0.3888888888888889,15.0,Base,208.02,208.02,0.0,-0.0,13.868
2_39_126_20_2018-07-09 02:13:44.319169,2018-07-09 02:13:44+00:00,2018-07-09 04:59:19+00:00,2,0,0,8.523,2.7597222222222224,2.758611111111111,0.0011111111111112848,0.29637476459510353,15.0,Base,127.845,127.845,0.0,-0.0,8.523
2_39_138_29_2018-07-09 02:21:06.825527,2018-07-09 02:21:07+00:00,2018-07-09 04:19:08+00:00,2,0,0,5.833,1.9669444444444444,1.9661111111111111,0.0008333333333332416,0.29637476459510353,15.0,Base,87.495,87.495,0.0,-0.0,5.833
2_39_123_23_2018-07-09 02:21:41.367253,2018-07-09 02:21:41+00:00,2018-07-09 13:48:06+00:00,2,0,0,13.833,11.440277777777778,2.4716666666666667,8.968611111111112,0.29637476459510353,15.0,Base,207.495,207.495,0.0,-0.0,13.833
2_39_88_24_2018-07-09 02:47:10.124509,2018-07-09 02:47:10+00:00,2018-07-09 02:59:55+00:00,2,0,0,1.334,0.2125,0.2111111111111111,0.001388888888888884,0.29637476459510353,15.0,Base,20.01,20.01,0.0,-0.0,1.334
2_39_79_383_2018-07-09 02:57:08.568578,2018-07-09 02:57:09+00:00,2018-07-09 15:23:31+00:00,2,0,0,31.835,12.439444444444444,5.064722222222223,7.374722222222221,0.29637476459510353,15.0,Base,477.52500000000003,477.52500000000003,0.0,-0.0,31.835
2_39_79_379_2018-07-09 02:58:08.461204,2018-07-09 02:58:08+00:00,2018-07-09 13:07:01+00:00,2,0,0,13.182,10.148055555555555,3.9816666666666665,6.166388888888888,0.29637476459510353,15.0,Base,197.73000000000002,197.73000000000002,0.0,-0.0,13.182
2_39_78_365_2018-07-09 03:03:19.791625,2018-07-09 03:03:20+00:00,2018-07-09 15:28:48+00:00,3,0,0,11.796,12.424444444444445,11.881944444444445,0.5425000000000004,0.23626804770872567,15.0,Base,176.94,176.94,0.0,-0.0,11.796
2_39_95_27_2018-07-09 03:53:00.981592,2018-07-09 03:53:01+00:00,2018-07-09 06:05:46+00:00,3,0,0,13.578,2.2125,2.21,0.0024999999999999467,0.23626804770872567,15.0,Base,203.67,203.67,0.0,-0.0,13.578
2_39_89_25_2018-07-09 04:10:16.301277,2018-07-09 04:10:16+00:00,2018-07-09 13:48:39+00:00,4,0,0,41.881,9.639722222222222,6.314166666666667,3.325555555555555,0.185969868173258,15.0,Base,628.215,628.215,0.0,-0.0,41.881
2_39_131_30_2018-07-09 04:50:23.608027,2018-07-09 04:50:24+00:00,2018-07-09 15:09:41+00:00,4,0,0,13.539,10.321388888888889,4.001666666666667,6.319722222222222,0.185969868173258,15.0,Base,203.085,203.085,0.0,-0.0,13.539
2_39_78_367_2018-07-09 04:53:27.532050,2018-07-09 04:53:28+00:00,2018-07-09 07:08:14+00:00,4,0,0,12.015,2.246111111111111,2.2455555555555557,0.0005555555555551983,0.185969868173258,15.0,Base,180.22500000000002,180.22500000000002,0.0,-0.0,12.015
2_39_127_19_2018-07-09 05:13:56.058517,2018-07-09 05:13:56+00:00,2018-07-09 05:33:38+00:00,5,0,0,1.585,0.3283333333333333,0.32722222222222225,0.0011111111111110628,0.15034526051475205,15.0,Base,23.775,23.775,0.0,-0.0,1.585
2_39_139_28_2018-07-09 05:29:34.128583,2018-07-09 05:29:34+00:00,2018-07-09 13:21:01+00:00,5,0,0,13.875,7.8575,2.3819444444444446,5.475555555555555,0.15034526051475205,15.0,Base,208.125,208.125,0.0,-0.0,13.875
2_39_79_382_2018-07-09 11:54:30.396213,2018-07-09 11:54:30+00:00,2018-07-09 20:32:23+00:00,11,0,0,12.577,8.631388888888889,4.655833333333334,3.9755555555555553,0.09110169491525424,11.387711864406782,Discount,188.655,143.2232521186441,-24.08192090395479,7.224576271186436,13.48563495762712
2_39_127_19_2018-07-09 13:07:56.541326,2018-07-09 13:07:57+00:00,2018-07-09 14:17:22+00:00,13,0,0,3.878,1.1569444444444446,1.1555555555555554,0.001388888888889106,0.11833019460138104,14.791274325172632,Discount,58.17,57.36056183301947,-1.3915044988491232,0.41745134965473696,3.894188763339611
2_39_138_29_2018-07-09 13:21:16.717136,2018-07-09 13:21:17+00:00,2018-07-09 13:28:13+00:00,13,0,0,0.668,0.11555555555555555,0.11416666666666667,0.001388888888888884,0.11833019460138104,14.791274325172632,Discount,10.020000000000001,9.880571249215318,-1.3915044988491232,0.41745134965473696,0.6707885750156937
2_39_95_27_2018-07-09 13:56:28.457461,2018-07-09 13:56:28+00:00,2018-07-10 00:24:57+00:00,13,0,0,9.97,10.474722222222223,9.616388888888888,0.8583333333333343,0.11833019460138104,14.791274325172632,Discount,149.55,147.46900502197116,-1.3915044988491232,0.41745134965473696,10.011619899560579
2_39_79_380_2018-07-09 14:01:27.392567,2018-07-09 14:01:27+00:00,2018-07-09 23:07:11+00:00,14,0,0,16.385,9.095555555555556,6.5875,2.508055555555556,0.18188951663527936,15.0,Base,245.77500000000003,245.77500000000003,0.0,-0.0,16.385
2_39_139_28_2018-07-09 14:28:43.312863,2018-07-09 14:28:43+00:00,2018-07-10 01:16:42+00:00,14,0,0,7.39,10.799722222222222,7.021944444444444,3.7777777777777777,0.18188951663527936,15.0,Base,110.85,110.85,0.0,-0.0,7.39
2_39_129_17_2018-07-09 14:38:39.318612,2018-07-09 14:38:39+00:00,2018-07-09 23:35:43+00:00,14,0,0,5.993,8.95111111111111,3.6133333333333333,5.337777777777777,0.18188951663527936,15.0,Base,89.89500000000001,89.89500000000001,0.0,-0.0,5.993
2_39_128_18_2018-07-09 14:44:47.295490,2018-07-09 14:44:47+00:00,2018-07-09 17:17:31+00:00,14,0,0,4.707,2.5455555555555556,2.543888888888889,0.0016666666666664831,0.18188951663527936,15.0,Base,70.605,70.605,0.0,-0.0,4.707
2_39_79_379_2018-07-09 14:52:38.905423,2018-07-09 14:52:39+00:00,2018-07-10 01:17:39+00:00,14,0,0,17.82,10.416666666666666,7.495833333333334,2.9208333333333325,0.18188951663527936,15.0,Base,267.3,267.3,0.0,-0.0,17.82
2_39_79_377_2018-07-09 14:56:21.522974,2018-07-09 14:56:22+00:00,2018-07-09 23:48:01+00:00,14,0,0,6.293,8.860833333333334,3.4291666666666667,5.431666666666667,0.18188951663527936,15.0,Base,94.395,94.395,0.0,-0.0,6.293
2_39_88_24_2018-07-09 15:03:29.300487,2018-07-09 15:03:29+00:00,2018-07-09 18:49:41+00:00,15,0,0,7.45,3.77,3.7688888888888887,0.0011111111111112848,0.36220966729441306,15.0,Base,111.75,111.75,0.0,-0.0,7.45
2_39_91_441_2018-07-09 15:05:02.360837,2018-07-09 15:05:02+00:00,2018-07-10 00:05:27+00:00,15,0,0,15.07,9.006944444444445,6.841666666666667,2.165277777777778,0.36220966729441306,15.0,Base,226.05,226.05,0.0,-0.0,15.07
2_39_125_21_2018-07-09 15:05:30.329726,2018-07-09 15:05:30+00:00,2018-07-09 21:43:43+00:00,15,0,0,2.816,6.6369444444444445,1.7108333333333334,4.926111111111111,0.36220966729441306,15.0,Base,42.239999999999995,42.239999999999995,0.0,-0.0,2.816
2_39_131_30_2018-07-09 15:15:59.004518,2018-07-09 15:15:59+00:00,2018-07-09 23:26:22+00:00,15,0,0,14.3575575,8.173055555555555,8.16388888888889,0.009166666666665435,0.36220966729441306,15.0,Base,215.3633625,215.3633625,0.0,-0.0,14.3575575
2_39_78_361_2018-07-09 15:20:57.758532,2018-07-09 15:20:58+00:00,2018-07-09 18:46:27+00:00,15,0,0,6.513,3.424722222222222,3.423888888888889,0.0008333333333330195,0.36220966729441306,15.0,Base,97.695,97.695,0.0,-0.0,6.513
2_39_78_366_2018-07-09 15:23:18.523507,2018-07-09 15:23:19+00:00,2018-07-10 00:44:03+00:00,15,0,0,6.823,9.345555555555556,4.036388888888889,5.309166666666667,0.36220966729441306,15.0,Base,102.345,102.345,0.0,-0.0,6.823
2_39_127_19_2018-07-09 15:30:43.572433,2018-07-09 15:30:44+00:00,2018-07-09 21:40:46+00:00,15,0,0,10.336,6.167222222222223,6.1658333333333335,0.001388888888889106,0.36220966729441306,15.0,Base,155.04,155.04,0.0,-0.0,10.336
2_39_78_365_2018-07-09 15:31:46.982425,2018-07-09 15:31:47+00:00,2018-07-09 20:45:21+00:00,15,0,0,3.971,5.226111111111111,2.4433333333333334,2.7827777777777776,0.36220966729441306,15.0,Base,59.565,59.565,0.0,-0.0,3.971
2_39_123_23_2018-07-09 15:35:09.249501,2018-07-09 15:35:09+00:00,2018-07-10 01:28:46+00:00,15,0,0,13.889,9.893611111111111,9.88888888888889,0.004722222222222072,0.36220966729441306,15.0,Base,208.33499999999998,208.33499999999998,0.0,-0.0,13.889
